Region,Site,Date_Seeded,Date_Monitored,SiteDateID,Plot,Treatment,PlotMix,PlotMix_Climate,SitePlotID,SiteDatePlotID,CodeOriginal,Code,Name,Native,Duration,Lifeform,SpeciesSeeded,PlantSource,PlantSource2,Weedy,Count,Height,raw.row,Seasonality
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,9,ConMod,Cool,Current,889,5414,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,2,60,15353,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,9,ConMod,Cool,Current,889,5414,PERE,PERE,Pectocarya recurvata,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,2,42,15354,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,9,ConMod,Cool,Current,889,5414,SACO6,SACO6,Salvia columbariae,Native,Annual,Forb,Yes,Seeded,Seeded,Desirable,1,20,15355,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,9,ConMod,Cool,Current,889,5414,PEHE,PEHE,Pectocarya heterocarpa,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,1,10,15356,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,9,ConMod,Cool,Current,889,5414,PLOV,PLOV,Plantago ovata,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,2,10,15357,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,10,Control,None,None,890,5415,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,Introduced/Invasive,Introduced/Invasive,Weedy,11,20,15358,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,10,Control,None,None,890,5415,BRRU2,BRRU2,Bromus rubens,Introduced,Annual,Grass,No,Introduced/Invasive,Introduced/Invasive,Weedy,1,15,15359,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,10,Control,None,None,890,5415,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,Introduced/Invasive,Introduced/Invasive,Weedy,1,13,15360,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,10,Control,None,None,890,5415,PLOV,PLOV,Plantago ovata,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,1,15,15361,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,10,Control,None,None,890,5415,PERE,PERE,Pectocarya recurvata,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,1,18,15362,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,11,Mulch,Warm,Projected,891,5416,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,Introduced/Invasive,Introduced/Invasive,Weedy,9,25,15363,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,11,Mulch,Warm,Projected,891,5416,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,7,25,15364,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,11,Mulch,Warm,Projected,891,5416,PERE,PERE,Pectocarya recurvata,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,5,25,15365,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,11,Mulch,Warm,Projected,891,5416,PEHE,PEHE,Pectocarya heterocarpa,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,1,25,15366,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,11,Mulch,Warm,Projected,891,5416,PLAR,PLAR,Plagiobothrys arizonicus,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,1,9,15367,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,11,Mulch,Warm,Projected,891,5416,PLOV,PLOV,Plantago ovata,Native,Annual,Forb,Yes,Seeded,Seeded,Desirable,1,6,15368,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,12,Seed,Warm,Projected,892,5417,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,Introduced/Invasive,Introduced/Invasive,Weedy,32,15,15369,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,12,Seed,Warm,Projected,892,5417,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,Introduced/Invasive,Introduced/Invasive,Weedy,3,25,15370,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,12,Seed,Warm,Projected,892,5417,PLOV,PLOV,Plantago ovata,Native,Annual,Forb,Yes,Seeded,Seeded,Desirable,2,40,15371,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,12,Seed,Warm,Projected,892,5417,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,9,15,15372,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,12,Seed,Warm,Projected,892,5417,PEHE,PEHE,Pectocarya heterocarpa,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,2,20,15373,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,12,Seed,Warm,Projected,892,5417,PERE,PERE,Pectocarya recurvata,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,4,20,15374,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,12,Seed,Warm,Projected,892,5417,MONU,MONU,Monolepis nuttalliana,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,1,20,15375,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,13,ConMod,Warm,Projected,893,5418,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,Introduced/Invasive,Introduced/Invasive,Weedy,38,20,15376,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,13,ConMod,Warm,Projected,893,5418,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,Introduced/Invasive,Introduced/Invasive,Weedy,5,25,15377,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,13,ConMod,Warm,Projected,893,5418,PLAR,PLAR,Plagiobothrys arizonicus,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,5,15,15378,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,13,ConMod,Warm,Projected,893,5418,PLOV,PLOV,Plantago ovata,Native,Annual,Forb,Yes,Seeded,Seeded,Desirable,1,32,15379,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,13,ConMod,Warm,Projected,893,5418,PERE,PERE,Pectocarya recurvata,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,5,20,15380,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,13,ConMod,Warm,Projected,893,5418,PEHE,PEHE,Pectocarya heterocarpa,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,3,15,15381,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,14,Pits,Warm,Projected,894,5419,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,Introduced/Invasive,Introduced/Invasive,Weedy,34,20,15382,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,14,Pits,Warm,Projected,894,5419,PERE,PERE,Pectocarya recurvata,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,5,50,15383,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,14,Pits,Warm,Projected,894,5419,LOHU2,LOHU2,Lotus humistratus,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,2,25,15384,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,14,Pits,Warm,Projected,894,5419,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,Introduced/Invasive,Introduced/Invasive,Weedy,6,25,15385,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,14,Pits,Warm,Projected,894,5419,AMMEI2,AMMEI2,Amsinckia menziesii,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,1,95,15386,Warm
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,14,Pits,Warm,Projected,894,5419,PLOV,PLOV,Plantago ovata,Native,Annual,Forb,Yes,Seeded,Seeded,Desirable,2,25,15387,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,14,Pits,Warm,Projected,894,5419,SACO6,SACO6,Salvia columbariae,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,1,18,15388,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,14,Pits,Warm,Projected,894,5419,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,1,50,15389,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,14,Pits,Warm,Projected,894,5419,HEHIC,HEHIC,Herniaria hirsuta,Introduced,Annual,Forb,No,Introduced/Invasive,Introduced/Invasive,Weedy,1,5,15390,Warm
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,14,Pits,Warm,Projected,894,5419,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,1,5,15391,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,14,Pits,Warm,Projected,894,5419,MONU,MONU,Monolepis nuttalliana,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,1,12,15392,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,15,Seed,Cool,Current,895,5420,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,Introduced/Invasive,Introduced/Invasive,Weedy,8,25,15393,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,15,Seed,Cool,Current,895,5420,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,Introduced/Invasive,Introduced/Invasive,Weedy,1,80,15394,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,15,Seed,Cool,Current,895,5420,PERE,PERE,Pectocarya recurvata,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,3,40,15395,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,15,Seed,Cool,Current,895,5420,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,2,70,15396,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,15,Seed,Cool,Current,895,5420,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,1,8,15397,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,15,Seed,Cool,Current,895,5420,CRCO34,CRCO34,Crassula connata,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,1,2,15398,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,15,Seed,Cool,Current,895,5420,SACO6,SACO6,Salvia columbariae,Native,Annual,Forb,Yes,Seeded,Seeded,Desirable,1,6,15399,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,16,ConMod,Cool,Current,896,5421,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,Introduced/Invasive,Introduced/Invasive,Weedy,2,16,15400,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,16,ConMod,Cool,Current,896,5421,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,Introduced/Invasive,Introduced/Invasive,Weedy,27,15,15401,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,16,ConMod,Cool,Current,896,5421,PEHE,PEHE,Pectocarya heterocarpa,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,3,25,15402,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,16,ConMod,Cool,Current,896,5421,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,3,40,15403,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,16,ConMod,Cool,Current,896,5421,PERE,PERE,Pectocarya recurvata,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,9,30,15404,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,16,ConMod,Cool,Current,896,5421,PLAR,PLAR,Plagiobothrys arizonicus,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,5,12,15405,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,17,Pits,Cool,Current,897,5422,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,Introduced/Invasive,Introduced/Invasive,Weedy,22,35,15406,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,17,Pits,Cool,Current,897,5422,PERE,PERE,Pectocarya recurvata,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,11,50,15407,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,17,Pits,Cool,Current,897,5422,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,5,45,15408,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,17,Pits,Cool,Current,897,5422,LOSTT,LOSTT,Lotus strigosus,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,1,15,15409,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,17,Pits,Cool,Current,897,5422,PEHE,PEHE,Pectocarya heterocarpa,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,5,35,15410,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,17,Pits,Cool,Current,897,5422,SACO6,SACO6,Salvia columbariae,Native,Annual,Forb,Yes,Seeded,Seeded,Desirable,7,35,15411,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,17,Pits,Cool,Current,897,5422,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,3,3,15412,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,17,Pits,Cool,Current,897,5422,PLAR,PLAR,Plagiobothrys arizonicus,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,1,15,15413,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,18,Control,None,None,898,5423,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,Introduced/Invasive,Introduced/Invasive,Weedy,34,15,15414,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,18,Control,None,None,898,5423,PERE,PERE,Pectocarya recurvata,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,8,20,15415,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,18,Control,None,None,898,5423,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,3,20,15416,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,18,Control,None,None,898,5423,PEHE,PEHE,Pectocarya heterocarpa,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,6,20,15417,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,18,Control,None,None,898,5423,LOHU2,LOHU2,Lotus humistratus,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,1,10,15418,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,18,Control,None,None,898,5423,PLAR,PLAR,Plagiobothrys arizonicus,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,1,8,15419,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,18,Control,None,None,898,5423,SACO6,SACO6,Salvia columbariae,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,1,12,15420,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,19,Mulch,Cool,Current,899,5424,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,Introduced/Invasive,Introduced/Invasive,Weedy,24,20,15421,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,19,Mulch,Cool,Current,899,5424,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,Introduced/Invasive,Introduced/Invasive,Weedy,2,25,15422,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,19,Mulch,Cool,Current,899,5424,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,4,25,15423,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,19,Mulch,Cool,Current,899,5424,PERE,PERE,Pectocarya recurvata,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,2,25,15424,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,19,Mulch,Cool,Current,899,5424,PEHE,PEHE,Pectocarya heterocarpa,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,3,25,15425,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,19,Mulch,Cool,Current,899,5424,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,1,10,15426,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,19,Mulch,Cool,Current,899,5424,PLAR,PLAR,Plagiobothrys arizonicus,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,1,12,15427,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,19,Mulch,Cool,Current,899,5424,SACO6,SACO6,Salvia columbariae,Native,Annual,Forb,Yes,Seeded,Seeded,Desirable,1,20,15428,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,20,ConMod,Warm,Projected,900,5425,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,Introduced/Invasive,Introduced/Invasive,Weedy,2,40,15429,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,20,ConMod,Warm,Projected,900,5425,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,Introduced/Invasive,Introduced/Invasive,Weedy,14,20,15430,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,20,ConMod,Warm,Projected,900,5425,PLOV,PLOV,Plantago ovata,Native,Annual,Forb,Yes,Seeded,Seeded,Desirable,1,45,15431,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,20,ConMod,Warm,Projected,900,5425,PERE,PERE,Pectocarya recurvata,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,1,17,15432,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,20,ConMod,Warm,Projected,900,5425,PLAR,PLAR,Plagiobothrys arizonicus,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,1,4,15433,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,21,Mulch,Warm,Projected,901,5426,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,Introduced/Invasive,Introduced/Invasive,Weedy,32,25,15434,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,21,Mulch,Warm,Projected,901,5426,HAPAA,HAPAA,Harpagonella palmeri,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,1,40,15435,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,21,Mulch,Warm,Projected,901,5426,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,1,9,15436,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,22,Seed,Warm,Projected,902,5427,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,Introduced/Invasive,Introduced/Invasive,Weedy,52,20,15437,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,22,Seed,Warm,Projected,902,5427,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,Introduced/Invasive,Introduced/Invasive,Weedy,3,12,15438,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,22,Seed,Warm,Projected,902,5427,PEHE,PEHE,Pectocarya heterocarpa,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,1,45,15439,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,22,Seed,Warm,Projected,902,5427,PERE,PERE,Pectocarya recurvata,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,1,30,15440,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,22,Seed,Warm,Projected,902,5427,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,3,55,15441,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,23,Seed,Cool,Current,903,5428,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,Introduced/Invasive,Introduced/Invasive,Weedy,9,25,15442,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,23,Seed,Cool,Current,903,5428,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,Introduced/Invasive,Introduced/Invasive,Weedy,58,20,15443,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,23,Seed,Cool,Current,903,5428,BRRU2,BRRU2,Bromus rubens,Introduced,Annual,Grass,No,Introduced/Invasive,Introduced/Invasive,Weedy,1,40,15444,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,23,Seed,Cool,Current,903,5428,SACO6,SACO6,Salvia columbariae,Native,Annual,Forb,Yes,Seeded,Seeded,Desirable,3,10,15445,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,23,Seed,Cool,Current,903,5428,PEHE,PEHE,Pectocarya heterocarpa,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,4,15,15446,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,23,Seed,Cool,Current,903,5428,PERE,PERE,Pectocarya recurvata,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,1,25,15447,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,23,Seed,Cool,Current,903,5428,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,4,18,15448,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,24,Pits,Warm,Projected,904,5429,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,Introduced/Invasive,Introduced/Invasive,Weedy,37,30,15449,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,24,Pits,Warm,Projected,904,5429,PLAR,PLAR,Plagiobothrys arizonicus,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,1,20,15450,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,24,Pits,Warm,Projected,904,5429,PLOV,PLOV,Plantago ovata,Native,Annual,Forb,Yes,Seeded,Seeded,Desirable,6,50,15451,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,24,Pits,Warm,Projected,904,5429,SACO6,SACO6,Salvia columbariae,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,1,10,15452,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,24,Pits,Warm,Projected,904,5429,LUSP2,LUSP2,Lupinus sparsiflorus,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,1,120,15453,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,25,Control,None,None,905,5430,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,Introduced/Invasive,Introduced/Invasive,Weedy,40,15,15454,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,25,Control,None,None,905,5430,PERE,PERE,Pectocarya recurvata,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,8,20,15455,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,25,Control,None,None,905,5430,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,1,30,15456,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,25,Control,None,None,905,5430,PLAR,PLAR,Plagiobothrys arizonicus,Native,Annual,Forb,No,Native_recruit,Native recruit,Desirable,1,4,15457,Cool
Sonoran Central,Pleasant,2019-12-19T00:00:00Z,2021-04-02T00:00:00Z,122,26,ConMod,Cool,Current,906,5431,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,Introduced/Invasive,Introduced/Invasive,Weedy,3,60,15458,Cool
