Date,ppt_mm,tmin,tmean,tmax,Site,Region
2020-01-05,0,-2.6,9.3,21.3,Patagonia,Sonoran SE
2020-01-06,0,-3.5,9.7,22.9,Patagonia,Sonoran SE
2020-01-07,0,-5.5,7,19.5,Patagonia,Sonoran SE
2020-01-08,0,-5,7.1,19.2,Patagonia,Sonoran SE
2020-01-09,0,-5.7,6.7,19.1,Patagonia,Sonoran SE
2020-01-10,2.01,-2.8,6.3,15.4,Patagonia,Sonoran SE
2020-01-11,0,-7.2,1.3,9.9,Patagonia,Sonoran SE
2020-01-12,0,-7.4,4.5,16.3,Patagonia,Sonoran SE
2020-01-13,0,-6.2,6.3,18.7,Patagonia,Sonoran SE
2020-01-14,0,-4.3,7.8,20,Patagonia,Sonoran SE
2020-01-15,0,-4.3,8.4,21.1,Patagonia,Sonoran SE
2020-01-16,2.35,-0.5,9.9,20.3,Patagonia,Sonoran SE
2020-01-17,3.46,2.9,8.1,13.3,Patagonia,Sonoran SE
2020-01-18,0,-1.9,7.7,17.2,Patagonia,Sonoran SE
2020-01-19,0,-2.9,9.2,21.3,Patagonia,Sonoran SE
2020-01-20,2.42,1.3,11.9,22.6,Patagonia,Sonoran SE
2020-01-21,3.58,4.1,13.4,22.6,Patagonia,Sonoran SE
2020-01-22,4.73,6.5,9.6,12.7,Patagonia,Sonoran SE
2020-01-23,0,1.3,7.6,13.9,Patagonia,Sonoran SE
2020-01-24,0,0.7,9.4,18.1,Patagonia,Sonoran SE
2020-01-25,0,-0.3,10.3,20.9,Patagonia,Sonoran SE
2020-01-26,0,0.1,9.9,19.7,Patagonia,Sonoran SE
2020-01-27,0,1.5,10.6,19.8,Patagonia,Sonoran SE
2020-01-28,0,-3.4,6.6,16.6,Patagonia,Sonoran SE
2020-01-29,0,-4.1,7,18.2,Patagonia,Sonoran SE
2020-01-30,0,-3.1,6.4,16,Patagonia,Sonoran SE
2020-01-31,0,-4.5,5.7,16,Patagonia,Sonoran SE
2020-02-01,0,-3.1,7.4,17.9,Patagonia,Sonoran SE
2020-02-02,0,-1.9,9.5,20.8,Patagonia,Sonoran SE
2020-02-03,0,-0.1,10.8,21.6,Patagonia,Sonoran SE
2020-02-04,0,1,9,16.9,Patagonia,Sonoran SE
2020-02-05,0,-11.4,-1.9,7.5,Patagonia,Sonoran SE
2020-02-06,0,-9.9,-1.8,6.3,Patagonia,Sonoran SE
2020-02-07,0,-7.1,3.6,14.2,Patagonia,Sonoran SE
2020-02-08,0,-4,7.4,18.9,Patagonia,Sonoran SE
2020-02-09,0,-2.9,9.6,22.1,Patagonia,Sonoran SE
2020-02-10,0,2.6,10.7,18.7,Patagonia,Sonoran SE
2020-02-11,17.93,0.3,8.9,17.5,Patagonia,Sonoran SE
2020-02-12,5.14,-1.1,3.5,8.1,Patagonia,Sonoran SE
2020-02-13,0,-2.9,5.6,14.1,Patagonia,Sonoran SE
2020-02-14,0,-3,6.6,16.1,Patagonia,Sonoran SE
2020-02-15,0,-2.5,8.4,19.3,Patagonia,Sonoran SE
2020-02-16,0,-1.1,9.3,19.7,Patagonia,Sonoran SE
2020-02-17,0,-1,10.5,22,Patagonia,Sonoran SE
2020-02-18,0,2.2,11.7,21.3,Patagonia,Sonoran SE
2020-02-19,0,-0.7,11,22.7,Patagonia,Sonoran SE
2020-02-20,0,2.2,12.2,22.2,Patagonia,Sonoran SE
2020-02-21,0,1.4,12.6,23.9,Patagonia,Sonoran SE
2020-02-22,3.82,9.2,12.9,16.7,Patagonia,Sonoran SE
2020-02-23,4.26,7,11.4,15.8,Patagonia,Sonoran SE
2020-02-24,0,1.6,7.9,14.2,Patagonia,Sonoran SE
2020-02-25,0,-1.9,7.9,17.8,Patagonia,Sonoran SE
2020-02-26,0,-1.5,7.3,16,Patagonia,Sonoran SE
2020-02-27,0,1.2,8.4,15.5,Patagonia,Sonoran SE
2020-02-28,0,-1.3,9.3,19.8,Patagonia,Sonoran SE
2020-02-29,0,3.4,13.4,23.5,Patagonia,Sonoran SE
2020-03-01,0,5.4,13.8,22.1,Patagonia,Sonoran SE
2020-03-02,0,7,11.5,16,Patagonia,Sonoran SE
2020-03-03,1.13,2.5,9.3,16,Patagonia,Sonoran SE
2020-03-04,4.83,0.7,5.5,10.2,Patagonia,Sonoran SE
2020-03-05,0,0.6,9.8,18.9,Patagonia,Sonoran SE
2020-03-06,0,1.7,11.6,21.6,Patagonia,Sonoran SE
2020-03-07,0,5.4,14.4,23.3,Patagonia,Sonoran SE
2020-03-08,2.92,6.1,14.8,23.5,Patagonia,Sonoran SE
2020-03-09,9.82,2.9,8.5,14.1,Patagonia,Sonoran SE
2020-03-10,0,3.5,12.1,20.6,Patagonia,Sonoran SE
2020-03-11,4.2,9.8,15,20.2,Patagonia,Sonoran SE
2020-03-12,0,11.4,16,20.6,Patagonia,Sonoran SE
2020-03-13,10.53,6.8,11.9,17,Patagonia,Sonoran SE
2020-03-14,0,2.6,9.4,16.2,Patagonia,Sonoran SE
2020-03-15,0,1.5,10.8,20,Patagonia,Sonoran SE
2020-03-16,0,2.5,12,21.5,Patagonia,Sonoran SE
2020-03-17,0,2.6,12.6,22.7,Patagonia,Sonoran SE
2020-03-18,0,7.8,14.3,20.8,Patagonia,Sonoran SE
2020-03-19,21.85,5,8.3,11.6,Patagonia,Sonoran SE
2020-03-20,0,0.8,7.8,14.7,Patagonia,Sonoran SE
2020-03-21,0,0.3,9.6,18.8,Patagonia,Sonoran SE
2020-03-22,0,2.5,11.6,20.7,Patagonia,Sonoran SE
2020-03-23,0,2.9,12.3,21.6,Patagonia,Sonoran SE
2020-03-24,0,3.3,11.7,20.1,Patagonia,Sonoran SE
2020-03-25,0,2.6,12.8,22.9,Patagonia,Sonoran SE
2020-03-26,0,5.4,16,26.5,Patagonia,Sonoran SE
2020-03-27,0,4.6,12.9,21.2,Patagonia,Sonoran SE
2020-03-28,0,-2.6,4.4,11.5,Patagonia,Sonoran SE
2020-03-29,0,-2.4,7.5,17.3,Patagonia,Sonoran SE
2020-03-30,0,0.7,10.9,21.1,Patagonia,Sonoran SE
2020-03-31,0,0.1,9.8,19.5,Patagonia,Sonoran SE
2020-04-01,0,3,14,25.1,Patagonia,Sonoran SE
2020-04-02,0,9.8,17.6,25.5,Patagonia,Sonoran SE
2020-04-03,0,5.9,15,24.2,Patagonia,Sonoran SE
2020-04-04,0,4.6,14.1,23.7,Patagonia,Sonoran SE
2020-04-05,0,3.5,13.5,23.6,Patagonia,Sonoran SE
2020-04-06,0,5.1,14.2,23.2,Patagonia,Sonoran SE
2020-04-07,0,5.8,14.3,22.7,Patagonia,Sonoran SE
2020-04-08,0,5.6,14.4,23.2,Patagonia,Sonoran SE
2020-04-09,0,6.1,14.9,23.6,Patagonia,Sonoran SE
2020-04-10,0,2.2,11.9,21.5,Patagonia,Sonoran SE
2020-04-11,0,1.3,11.4,21.4,Patagonia,Sonoran SE
2020-04-12,2.25,2,8.8,15.6,Patagonia,Sonoran SE
2020-04-13,0,1.1,10.6,20.1,Patagonia,Sonoran SE
2020-04-14,0,4.6,12.9,21.1,Patagonia,Sonoran SE
2020-04-15,0,2.8,12.5,22.1,Patagonia,Sonoran SE
2020-04-16,0,2.5,12.8,23.1,Patagonia,Sonoran SE
2020-04-17,0,3.4,14.2,25.1,Patagonia,Sonoran SE
2020-04-18,0,6.8,15.2,23.5,Patagonia,Sonoran SE
2020-04-19,0,3.3,12.6,22,Patagonia,Sonoran SE
2020-04-20,0,2.6,13.7,24.8,Patagonia,Sonoran SE
2020-04-21,0,5.2,15.4,25.6,Patagonia,Sonoran SE
2020-04-22,0,6.5,16.4,26.3,Patagonia,Sonoran SE
2020-04-23,0,6.5,16.4,26.3,Patagonia,Sonoran SE
2020-04-24,0,6.8,17.6,28.4,Patagonia,Sonoran SE
2020-04-25,0,10.4,20.1,29.8,Patagonia,Sonoran SE
2020-04-26,0,10.6,20.9,31.3,Patagonia,Sonoran SE
2020-04-27,0,10.9,22,33.1,Patagonia,Sonoran SE
2020-04-28,0,10.1,20.7,31.3,Patagonia,Sonoran SE
2020-04-29,0,8.1,19.9,31.7,Patagonia,Sonoran SE
2020-04-30,0,11.4,22.5,33.6,Patagonia,Sonoran SE
2020-05-01,0,12.8,23.1,33.4,Patagonia,Sonoran SE
2020-05-02,0,12.3,22,31.7,Patagonia,Sonoran SE
2020-05-03,0,11.2,21.1,31.1,Patagonia,Sonoran SE
2020-05-04,0,10,20.3,30.6,Patagonia,Sonoran SE
2020-05-05,0,9.6,20.7,31.9,Patagonia,Sonoran SE
2020-05-06,0,11.1,22.5,33.9,Patagonia,Sonoran SE
2020-05-07,0,11.2,23.4,35.6,Patagonia,Sonoran SE
2020-05-08,0,12.5,23.5,34.6,Patagonia,Sonoran SE
2020-05-09,0,13.6,21.8,30,Patagonia,Sonoran SE
2020-05-10,1.4,13.6,21.8,30.1,Patagonia,Sonoran SE
2020-05-11,0.55,12.9,21.7,30.4,Patagonia,Sonoran SE
2020-05-12,0,11.8,20.9,30,Patagonia,Sonoran SE
2020-05-13,0,10.4,19.6,28.9,Patagonia,Sonoran SE
2020-05-14,0,8.3,18.1,27.9,Patagonia,Sonoran SE
2020-05-15,0,8.1,17.7,27.2,Patagonia,Sonoran SE
2020-05-16,0,9.2,19.1,28.9,Patagonia,Sonoran SE
2020-05-17,0,10.9,20.8,30.7,Patagonia,Sonoran SE
2020-05-18,0,10.5,21.1,31.7,Patagonia,Sonoran SE
2020-05-19,0,10.6,21,31.3,Patagonia,Sonoran SE
2020-05-20,0,7.3,18.2,29.1,Patagonia,Sonoran SE
2020-05-21,0,6.4,16.7,26.9,Patagonia,Sonoran SE
2020-05-22,0,7,17.5,28.1,Patagonia,Sonoran SE
2020-05-23,0,8.6,18.8,29.1,Patagonia,Sonoran SE
2020-05-24,0,8.7,18.6,28.6,Patagonia,Sonoran SE
2020-05-25,0,9.9,19,28.1,Patagonia,Sonoran SE
2020-05-26,0,9.8,19.9,29.9,Patagonia,Sonoran SE
2020-05-27,0,10.7,21.7,32.6,Patagonia,Sonoran SE
2020-05-28,0,12.4,23.5,34.7,Patagonia,Sonoran SE
2020-05-29,0,14.9,25.2,35.5,Patagonia,Sonoran SE
2020-05-30,0.86,16.3,26.4,36.6,Patagonia,Sonoran SE
2020-05-31,1.56,16.9,26.4,35.9,Patagonia,Sonoran SE
2020-06-01,3.79,16,25.4,34.8,Patagonia,Sonoran SE
2020-06-02,0.53,15.6,24.1,32.5,Patagonia,Sonoran SE
2020-06-03,0.51,14.5,24.1,33.6,Patagonia,Sonoran SE
2020-06-04,0,16.2,26.2,36.2,Patagonia,Sonoran SE
2020-06-05,0,17.4,27,36.5,Patagonia,Sonoran SE
2020-06-06,0,17.1,26.7,36.3,Patagonia,Sonoran SE
2020-06-07,0,13.3,22.7,32.1,Patagonia,Sonoran SE
2020-06-08,0,13.4,21.5,29.5,Patagonia,Sonoran SE
2020-06-09,0,8,18.4,28.7,Patagonia,Sonoran SE
2020-06-10,0,7.9,19.2,30.5,Patagonia,Sonoran SE
2020-06-11,0,10.8,22.6,34.5,Patagonia,Sonoran SE
2020-06-12,0,15.8,25.9,36,Patagonia,Sonoran SE
2020-06-13,0,16.2,26.5,36.8,Patagonia,Sonoran SE
2020-06-14,0,17.3,26.5,35.8,Patagonia,Sonoran SE
2020-06-15,0,17.9,26.2,34.6,Patagonia,Sonoran SE
2020-06-16,0.12,17.5,26.4,35.3,Patagonia,Sonoran SE
2020-06-17,0,15.3,24.9,34.6,Patagonia,Sonoran SE
2020-06-18,0,13.1,23.3,33.5,Patagonia,Sonoran SE
2020-06-19,0,10.9,22,33.1,Patagonia,Sonoran SE
2020-06-20,0,11.7,22.7,33.7,Patagonia,Sonoran SE
2020-06-21,0,14.4,24.5,34.7,Patagonia,Sonoran SE
2020-06-22,0,14.4,25,35.6,Patagonia,Sonoran SE
2020-06-23,0,14.6,25.1,35.7,Patagonia,Sonoran SE
2020-06-24,0,15,25.6,36.3,Patagonia,Sonoran SE
2020-06-25,0,15.4,26.6,37.9,Patagonia,Sonoran SE
2020-06-26,0,17.1,27.3,37.5,Patagonia,Sonoran SE
2020-06-27,0,17.6,27.4,37.1,Patagonia,Sonoran SE
2020-06-28,0,18.8,25.9,32.9,Patagonia,Sonoran SE
2020-06-29,0,18.3,25.1,31.9,Patagonia,Sonoran SE
2020-06-30,0,17,24.1,31.3,Patagonia,Sonoran SE
2020-07-01,0,16.6,24.1,31.7,Patagonia,Sonoran SE
2020-07-02,0.64,15.8,24.1,32.4,Patagonia,Sonoran SE
2020-07-03,9.64,15.9,21.9,27.9,Patagonia,Sonoran SE
2020-07-04,0,16.3,25,33.6,Patagonia,Sonoran SE
2020-07-05,0,19.3,27.6,35.9,Patagonia,Sonoran SE
2020-07-06,0,19.1,28,36.8,Patagonia,Sonoran SE
2020-07-07,0,19.5,28.4,37.3,Patagonia,Sonoran SE
2020-07-08,0,20.4,28.9,37.4,Patagonia,Sonoran SE
2020-07-09,0,20.6,28.7,36.8,Patagonia,Sonoran SE
2020-07-10,0.95,21,28.7,36.5,Patagonia,Sonoran SE
2020-07-11,2,20.8,29.1,37.3,Patagonia,Sonoran SE
2020-07-12,2.68,19.9,29,38.1,Patagonia,Sonoran SE
2020-07-13,0.96,19.9,29.9,39.8,Patagonia,Sonoran SE
2020-07-14,0,22,29.2,36.4,Patagonia,Sonoran SE
2020-07-15,0.05,20.1,28.5,36.9,Patagonia,Sonoran SE
2020-07-16,9.16,18.6,26.3,34,Patagonia,Sonoran SE
2020-07-17,5.13,17.7,26.4,35.2,Patagonia,Sonoran SE
2020-07-18,0,20.5,27.1,33.6,Patagonia,Sonoran SE
2020-07-19,0,20.6,27.4,34.2,Patagonia,Sonoran SE
2020-07-20,0,20.9,27.6,34.2,Patagonia,Sonoran SE
2020-07-21,0,21.2,27.6,34.1,Patagonia,Sonoran SE
2020-07-22,2.54,19.2,26.8,34.4,Patagonia,Sonoran SE
2020-07-23,1.77,18.5,24.2,29.9,Patagonia,Sonoran SE
2020-07-24,16.88,17.9,21.5,25.1,Patagonia,Sonoran SE
2020-07-25,4.65,18.6,22.8,27.1,Patagonia,Sonoran SE
2020-07-26,0,17.1,23.9,30.7,Patagonia,Sonoran SE
2020-07-27,0,17.8,25.9,34,Patagonia,Sonoran SE
2020-07-28,3.54,19.1,26,32.8,Patagonia,Sonoran SE
2020-07-29,0,19.2,27.5,35.8,Patagonia,Sonoran SE
2020-07-30,0.63,19.4,28.4,37.3,Patagonia,Sonoran SE
2020-07-31,0,20.2,29.4,38.6,Patagonia,Sonoran SE
2020-08-01,16.01,21,29.8,38.6,Patagonia,Sonoran SE
2020-08-02,0.84,20.2,28.3,36.4,Patagonia,Sonoran SE
2020-08-03,9.86,19.1,27.4,35.6,Patagonia,Sonoran SE
2020-08-04,1.98,18.6,26.9,35.2,Patagonia,Sonoran SE
2020-08-05,0,17.1,26.2,35.2,Patagonia,Sonoran SE
2020-08-06,0,17.8,26.4,35,Patagonia,Sonoran SE
2020-08-07,0,17.7,26.4,35.2,Patagonia,Sonoran SE
2020-08-08,0,18.9,26.4,33.9,Patagonia,Sonoran SE
2020-08-09,0.35,18.3,26.9,35.5,Patagonia,Sonoran SE
2020-08-10,0,18,26.7,35.4,Patagonia,Sonoran SE
2020-08-11,0,18.2,27.1,36,Patagonia,Sonoran SE
2020-08-12,4.2,20.3,27.9,35.5,Patagonia,Sonoran SE
2020-08-13,1.08,19.2,27.7,36.3,Patagonia,Sonoran SE
2020-08-14,0.07,20,28.1,36.2,Patagonia,Sonoran SE
2020-08-15,0,21.7,29.7,37.7,Patagonia,Sonoran SE
2020-08-16,7.85,19.8,28.7,37.6,Patagonia,Sonoran SE
2020-08-17,2.71,18.1,27.5,36.9,Patagonia,Sonoran SE
2020-08-18,0,17.3,26.6,35.8,Patagonia,Sonoran SE
2020-08-19,0,18.3,27.1,35.8,Patagonia,Sonoran SE
2020-08-20,0,19.1,28.2,37.3,Patagonia,Sonoran SE
2020-08-21,4.27,19.5,27.8,36.1,Patagonia,Sonoran SE
2020-08-22,0,19.4,26,32.6,Patagonia,Sonoran SE
2020-08-23,0.01,18.6,26.4,34.2,Patagonia,Sonoran SE
2020-08-24,0,19.2,27.7,36.1,Patagonia,Sonoran SE
2020-08-25,0,19.8,28.3,36.8,Patagonia,Sonoran SE
2020-08-26,0,19.9,27.6,35.4,Patagonia,Sonoran SE
2020-08-27,0,19.8,27.8,35.7,Patagonia,Sonoran SE
2020-08-28,0,18.6,28,37.4,Patagonia,Sonoran SE
2020-08-29,2.07,20,28,36.1,Patagonia,Sonoran SE
2020-08-30,17.42,19.4,25.9,32.5,Patagonia,Sonoran SE
2020-08-31,1.66,18.7,21.6,24.6,Patagonia,Sonoran SE
2020-09-01,10.45,15.1,19.3,23.4,Patagonia,Sonoran SE
2020-09-02,1.1,15.6,22.4,29.3,Patagonia,Sonoran SE
2020-09-03,0,14.2,22.5,30.8,Patagonia,Sonoran SE
2020-09-04,0,14.8,23.9,33.1,Patagonia,Sonoran SE
2020-09-05,0,14.8,25,35.2,Patagonia,Sonoran SE
2020-09-06,0,16,25.4,34.8,Patagonia,Sonoran SE
2020-09-07,0,16.6,25.6,34.6,Patagonia,Sonoran SE
2020-09-08,0,18.4,25.9,33.5,Patagonia,Sonoran SE
2020-09-09,1.13,18.1,23.2,28.4,Patagonia,Sonoran SE
2020-09-10,0,10.7,18.7,26.7,Patagonia,Sonoran SE
2020-09-11,0,10.2,19.1,28.1,Patagonia,Sonoran SE
2020-09-12,0,11.1,19.2,27.4,Patagonia,Sonoran SE
2020-09-13,0,11.6,20.7,29.8,Patagonia,Sonoran SE
2020-09-14,0,14.1,22,29.8,Patagonia,Sonoran SE
2020-09-15,0,12.9,21.5,30,Patagonia,Sonoran SE
2020-09-16,0,12.8,22.1,31.5,Patagonia,Sonoran SE
2020-09-17,0,12.6,22.8,33.1,Patagonia,Sonoran SE
2020-09-18,0,12.9,22.6,32.3,Patagonia,Sonoran SE
2020-09-19,0,13.1,22.5,31.8,Patagonia,Sonoran SE
2020-09-20,0,14,22.9,31.8,Patagonia,Sonoran SE
2020-09-21,0,15.6,23.7,31.9,Patagonia,Sonoran SE
2020-09-22,0.73,13.4,22.5,31.7,Patagonia,Sonoran SE
2020-09-23,0,14,22.7,31.4,Patagonia,Sonoran SE
2020-09-24,0,13,22.3,31.6,Patagonia,Sonoran SE
2020-09-25,0,12.4,23,33.6,Patagonia,Sonoran SE
2020-09-26,0,12.2,22.7,33.3,Patagonia,Sonoran SE
2020-09-27,0,12.1,22.5,32.8,Patagonia,Sonoran SE
2020-09-28,0,11.4,21.8,32.2,Patagonia,Sonoran SE
2020-09-29,0,10.7,21.5,32.3,Patagonia,Sonoran SE
2020-09-30,0,10.4,21.3,32.1,Patagonia,Sonoran SE
2020-10-01,0,9.5,21.4,33.2,Patagonia,Sonoran SE
2020-10-02,0,8.6,21.3,34.1,Patagonia,Sonoran SE
2020-10-03,0,8.4,21.1,33.8,Patagonia,Sonoran SE
2020-10-04,0,8.6,20.9,33.2,Patagonia,Sonoran SE
2020-10-05,0,7.9,20.7,33.6,Patagonia,Sonoran SE
2020-10-06,0,8.7,20.9,33,Patagonia,Sonoran SE
2020-10-07,0,7.9,20.4,32.9,Patagonia,Sonoran SE
2020-10-08,0,8.2,20.7,33.1,Patagonia,Sonoran SE
2020-10-09,0,7.6,19.4,31.3,Patagonia,Sonoran SE
2020-10-10,0,7.3,18.9,30.5,Patagonia,Sonoran SE
2020-10-11,0,6.4,17.7,29.1,Patagonia,Sonoran SE
2020-10-12,0,6.4,17.7,29.1,Patagonia,Sonoran SE
2020-10-13,0,7.3,19.4,31.5,Patagonia,Sonoran SE
2020-10-14,0,9.3,21.3,33.2,Patagonia,Sonoran SE
2020-10-15,0,9.3,21.1,32.8,Patagonia,Sonoran SE
2020-10-16,0,8.3,19.6,30.8,Patagonia,Sonoran SE
2020-10-17,0,8,20.6,33.3,Patagonia,Sonoran SE
2020-10-18,0,8.3,19.8,31.4,Patagonia,Sonoran SE
2020-10-19,0,6.6,18.5,30.4,Patagonia,Sonoran SE
2020-10-20,0,6,18.4,30.8,Patagonia,Sonoran SE
2020-10-21,0,6,18.2,30.5,Patagonia,Sonoran SE
2020-10-22,0,5.7,17.9,30.1,Patagonia,Sonoran SE
2020-10-23,0,6.6,17.2,27.8,Patagonia,Sonoran SE
2020-10-24,0,8.1,18.1,28.1,Patagonia,Sonoran SE
2020-10-25,0,8.7,19,29.4,Patagonia,Sonoran SE
2020-10-26,0,11,18.2,25.4,Patagonia,Sonoran SE
2020-10-27,0,-7,5.3,17.7,Patagonia,Sonoran SE
2020-10-28,0,-4.2,4.4,13,Patagonia,Sonoran SE
2020-10-29,0,0.5,10.4,20.2,Patagonia,Sonoran SE
2020-10-30,0,4.2,14.4,24.6,Patagonia,Sonoran SE
2020-10-31,0,4.8,15.9,26.9,Patagonia,Sonoran SE
2020-11-01,0,5.7,16.5,27.3,Patagonia,Sonoran SE
2020-11-02,0,9.1,19.3,29.4,Patagonia,Sonoran SE
2020-11-03,0,7.7,17.9,28.1,Patagonia,Sonoran SE
2020-11-04,0,7.6,18.5,29.4,Patagonia,Sonoran SE
2020-11-05,0,9.3,19.4,29.5,Patagonia,Sonoran SE
2020-11-06,0,12,20.8,29.6,Patagonia,Sonoran SE
2020-11-07,0,14.3,21.8,29.3,Patagonia,Sonoran SE
2020-11-08,2.86,6.6,15.6,24.5,Patagonia,Sonoran SE
2020-11-09,0.51,4.8,11.6,18.4,Patagonia,Sonoran SE
2020-11-10,0.21,-2.6,5.3,13.3,Patagonia,Sonoran SE
2020-11-11,0,-2.9,7.4,17.7,Patagonia,Sonoran SE
2020-11-12,0,-2.2,9.1,20.5,Patagonia,Sonoran SE
2020-11-13,0,1.2,10.2,19.1,Patagonia,Sonoran SE
2020-11-14,0,1.4,10.5,19.5,Patagonia,Sonoran SE
2020-11-15,0,-0,10.9,21.8,Patagonia,Sonoran SE
2020-11-16,0,1.6,13.9,26.1,Patagonia,Sonoran SE
2020-11-17,0,5.6,17,28.4,Patagonia,Sonoran SE
2020-11-18,0,6.2,17.9,29.7,Patagonia,Sonoran SE
2020-11-19,0,9.4,19.6,29.8,Patagonia,Sonoran SE
2020-11-20,0,7.8,18.2,28.5,Patagonia,Sonoran SE
2020-11-21,0,5.1,16.2,27.3,Patagonia,Sonoran SE
2020-11-22,0,6.7,16.8,27,Patagonia,Sonoran SE
2020-11-23,0,6.3,16.7,27.1,Patagonia,Sonoran SE
2020-11-24,0,4.7,14,23.3,Patagonia,Sonoran SE
2020-11-25,0,0.1,9.3,18.4,Patagonia,Sonoran SE
2020-11-26,0,-0.8,9.9,20.5,Patagonia,Sonoran SE
2020-11-27,0,-1.6,9.2,20,Patagonia,Sonoran SE
2020-11-28,0,-3.9,5.3,14.4,Patagonia,Sonoran SE
2020-11-29,0,-5,6.3,17.5,Patagonia,Sonoran SE
2020-11-30,0,-5,7.7,20.4,Patagonia,Sonoran SE
2020-12-01,0,-1.5,8.4,18.2,Patagonia,Sonoran SE
2020-12-02,0,-5.2,7.2,19.7,Patagonia,Sonoran SE
2020-12-03,0,-4.6,6.3,17.3,Patagonia,Sonoran SE
2020-12-04,0,-1.7,4.4,10.6,Patagonia,Sonoran SE
2020-12-05,0,-4.6,4.7,14.1,Patagonia,Sonoran SE
2020-12-06,0,-5.2,6,17.2,Patagonia,Sonoran SE
2020-12-07,0,-3.1,8.4,19.9,Patagonia,Sonoran SE
2020-12-08,0,0.2,9.9,19.6,Patagonia,Sonoran SE
2020-12-09,0,0.3,11,21.7,Patagonia,Sonoran SE
2020-12-10,10.48,5,14,23,Patagonia,Sonoran SE
2020-12-11,0.57,-1.2,6.4,14,Patagonia,Sonoran SE
2020-12-12,0,-3,6.4,15.8,Patagonia,Sonoran SE
2020-12-13,0,-2.6,7.2,17,Patagonia,Sonoran SE
2020-12-14,0,-3.7,5.2,14,Patagonia,Sonoran SE
2020-12-15,0,-4.5,6.5,17.5,Patagonia,Sonoran SE
2020-12-16,0,-7.8,2.8,13.3,Patagonia,Sonoran SE
2020-12-17,0,-6.8,5.3,17.4,Patagonia,Sonoran SE
2020-12-18,0,-2.4,9.3,20.9,Patagonia,Sonoran SE
2020-12-19,0,-4.3,5.5,15.4,Patagonia,Sonoran SE
2020-12-20,0,-5.5,6.2,17.9,Patagonia,Sonoran SE
2020-12-21,0,-5.8,7.4,20.6,Patagonia,Sonoran SE
2020-12-22,0,-2.5,9.7,22,Patagonia,Sonoran SE
2020-12-23,0,-0.1,10.3,20.7,Patagonia,Sonoran SE
2020-12-24,0,-4.7,6.4,17.6,Patagonia,Sonoran SE
2020-12-25,0,-5.7,3.6,13,Patagonia,Sonoran SE
2020-12-26,0,-2.1,8.3,18.8,Patagonia,Sonoran SE
2020-12-27,0,-3,8.6,20.3,Patagonia,Sonoran SE
2020-12-28,0,0.2,10.7,21.2,Patagonia,Sonoran SE
2020-12-29,0,2,10.5,19,Patagonia,Sonoran SE
2020-12-30,0,-6.4,1.9,10.3,Patagonia,Sonoran SE
2020-12-31,0,-7.9,1.3,10.6,Patagonia,Sonoran SE
2021-01-01,0,-7.4,2.6,12.7,Patagonia,Sonoran SE
2021-01-02,0,-7.4,3,13.4,Patagonia,Sonoran SE
2021-01-03,0,-7.5,3.7,14.8,Patagonia,Sonoran SE
2021-01-04,0,-6.7,5.7,18.1,Patagonia,Sonoran SE
2021-01-05,0,-4,8.2,20.5,Patagonia,Sonoran SE
2021-01-06,0,-2.6,9.2,21.1,Patagonia,Sonoran SE
2021-01-07,0,-5.1,7.9,20.8,Patagonia,Sonoran SE
2021-01-08,0,-4.1,8.9,21.7,Patagonia,Sonoran SE
2021-01-09,0,-2.9,9.2,21.2,Patagonia,Sonoran SE
2021-01-10,0,-6.3,5.7,17.8,Patagonia,Sonoran SE
2021-01-11,0,-6.1,3.5,13.2,Patagonia,Sonoran SE
2021-01-12,0,-4.5,3.7,12.1,Patagonia,Sonoran SE
2021-01-13,0,-7,4.7,16.5,Patagonia,Sonoran SE
2021-01-14,0,-7.6,7,21.6,Patagonia,Sonoran SE
2021-01-15,0,-2.9,10,22.6,Patagonia,Sonoran SE
2021-01-16,0,-1.6,10.5,22.6,Patagonia,Sonoran SE
2021-01-17,0,-1.4,11.9,25.3,Patagonia,Sonoran SE
2021-01-18,0,-3.5,10.5,24.3,Patagonia,Sonoran SE
2021-01-19,0,0.9,11.7,22.6,Patagonia,Sonoran SE
2021-01-20,0,4.1,11.8,19.6,Patagonia,Sonoran SE
2021-01-21,13.13,6.2,11.7,17.3,Patagonia,Sonoran SE
2021-01-22,1.11,-0.6,7.6,16,Patagonia,Sonoran SE
2021-01-23,0,-0.9,7.4,15.9,Patagonia,Sonoran SE
2021-01-24,2.18,3.2,9.1,15.2,Patagonia,Sonoran SE
2021-01-25,6.31,1.9,4.7,7.6,Patagonia,Sonoran SE
2021-01-26,18.91,0.1,3.7,7.3,Patagonia,Sonoran SE
2021-01-27,3.88,-3.8,0.2,4.3,Patagonia,Sonoran SE
2021-01-28,0,-8,1.2,10.5,Patagonia,Sonoran SE
2021-01-29,0,2.3,10.4,18.6,Patagonia,Sonoran SE
2021-01-30,0.46,0,8.7,17.5,Patagonia,Sonoran SE
2021-01-31,0,-2.2,6.6,15.5,Patagonia,Sonoran SE
2021-02-01,0,1.3,10.2,19.7,Patagonia,Sonoran SE
2021-02-02,0,6,13.5,21.2,Patagonia,Sonoran SE
2021-02-03,0,6.9,15.3,22.8,Patagonia,Sonoran SE
2021-02-04,0,7.2,14.3,24,Patagonia,Sonoran SE
2021-02-05,0,-0.4,8.4,19.8,Patagonia,Sonoran SE
